"",".id","game_id","game_date","home_team_id","away_team_id","neutral_site","game_link"
"1","26172","4235423","11/11/2016","26172","unknown","0","/game/index/4235423?org_id=26172"
"2","26172","4236938","11/16/2016","536","26172","0","/game/index/4236938?org_id=536"
"3","26172","4242614","11/21/2016","670","26172","0","/game/index/4242614?org_id=670"
"4","26172","4244276","11/23/2016","26172","unknown","0","/game/index/4244276?org_id=26172"
"5","26172","4248148","11/29/2016","26172","536","0","/game/index/4248148?org_id=26172"
"6","26172","4250957","12/03/2016","90","26172","0","/game/index/4250957?org_id=90"
"7","26172","4252081","12/05/2016","697","26172","0","/game/index/4252081?org_id=697"
"8","26172","4254453","12/09/2016","26172","1346","0","/game/index/4254453?org_id=26172"
"9","26172","4268933","12/18/2016","26172","706","0","/game/index/4268933?org_id=26172"
"10","26172","4260909","12/20/2016","610","26172","0","/game/index/4260909?org_id=610"
"11","26172","4261525","12/22/2016","521","26172","0","/game/index/4261525?org_id=521"
"12","26172","4263714","12/31/2016","474","26172","0","/game/index/4263714?org_id=474"
"13","26172","4264238","01/02/2017","483","26172","0","/game/index/4264238?org_id=483"
"14","26172","4267204","01/07/2017","26172","508","0","/game/index/4267204?org_id=26172"
"15","26172","4268738","01/11/2017","676","26172","0","/game/index/4268738?org_id=676"
"16","26172","4270638","01/14/2017","26172","1004","0","/game/index/4270638?org_id=26172"
"17","26172","4272724","01/19/2017","26172","676","0","/game/index/4272724?org_id=26172"
"18","26172","4273938","01/21/2017","624","26172","0","/game/index/4273938?org_id=624"
"19","26172","4275739","01/25/2017","346","26172","0","/game/index/4275739?org_id=346"
"20","26172","4277620","01/28/2017","26172","2","0","/game/index/4277620?org_id=26172"
"21","26172","4279349","02/01/2017","26172","287","0","/game/index/4279349?org_id=26172"
"22","26172","4284069","02/08/2017","26172","655","0","/game/index/4284069?org_id=26172"
"23","26172","4286273","02/11/2017","402","26172","0","/game/index/4286273?org_id=402"
"24","26172","4289826","02/15/2017","2743","26172","0","/game/index/4289826?org_id=2743"
"25","26172","4292500","02/18/2017","26172","346","0","/game/index/4292500?org_id=26172"
"26","26172","4296587","02/22/2017","2","26172","0","/game/index/4296587?org_id=2"
"27","26172","4300414","02/25/2017","26172","402","0","/game/index/4300414?org_id=26172"
"28","26172","4303968","03/01/2017","287","26172","0","/game/index/4303968?org_id=287"
"29","26172","4306291","03/04/2017","26172","2743","0","/game/index/4306291?org_id=26172"
"30","26172","4314635","03/10/2017","676","26172","1","/game/index/4314635?org_id=26172"
"31","26172","4316126","03/11/2017","474","26172","0","/game/index/4316126?org_id=474"
"32","26172","unknown","03/15/2017","26172","unknown","0","unknown"
"33","2","4231910","11/11/2016","2","1355","0","/game/index/4231910?org_id=2"
"34","2","4237484","11/17/2016","469","2","0","/game/index/4237484?org_id=469"
"35","2","4243542","11/22/2016","2","48","0","/game/index/4243542?org_id=2"
"36","2","4248076","11/25/2016","522","2","0","/game/index/4248076?org_id=522"
"37","2","4246256","11/27/2016","2","2741","0","/game/index/4246256?org_id=2"
"38","2","4248799","11/30/2016","473","2","0","/game/index/4248799?org_id=473"
"39","2","4250701","12/03/2016","48","2","0","/game/index/4250701?org_id=48"
"40","2","4255115","12/10/2016","2","unknown","0","/game/index/4255115?org_id=2"
"41","2","4258225","12/14/2016","2","unknown","0","/game/index/4258225?org_id=2"
"42","2","4259431","12/17/2016","102","2","0","/game/index/4259431?org_id=102"
"43","2","4260460","12/19/2016","629","2","0","/game/index/4260460?org_id=629"
"44","2","4262608","12/29/2016","474","2","0","/game/index/4262608?org_id=474"
"45","2","4263657","12/31/2016","655","2","0","/game/index/4263657?org_id=655"
"46","2","4265652","01/05/2017","2","1004","0","/game/index/4265652?org_id=2"
"47","2","4266940","01/07/2017","2","676","0","/game/index/4266940?org_id=2"
"48","2","4269361","01/12/2017","2","655","0","/game/index/4269361?org_id=2"
"49","2","4275264","01/14/2017","2","346","0","/game/index/4275264?org_id=2"
"50","2","4272697","01/19/2017","483","2","0","/game/index/4272697?org_id=483"
"51","2","4276123","01/26/2017","2743","2","0","/game/index/4276123?org_id=2743"
"52","2","4277620","01/28/2017","26172","2","0","/game/index/4277620?org_id=26172"
"53","2","4279291","02/01/2017","2","474","0","/game/index/4279291?org_id=2"
"54","2","4281029","02/04/2017","2","624","0","/game/index/4281029?org_id=2"
"55","2","4284499","02/09/2017","1004","2","0","/game/index/4284499?org_id=1004"
"56","2","4286425","02/11/2017","2","508","0","/game/index/4286425?org_id=2"
"57","2","4293145","02/16/2017","402","2","0","/game/index/4293145?org_id=402"
"58","2","4296587","02/22/2017","2","26172","0","/game/index/4296587?org_id=2"
"59","2","4300596","02/25/2017","624","2","0","/game/index/4300596?org_id=624"
"60","2","4303895","03/01/2017","2","2743","0","/game/index/4303895?org_id=2"
"61","2","4307069","03/04/2017","287","2","0","/game/index/4307069?org_id=287"
"62","721","4231844","11/11/2016","721","unknown","0","/game/index/4231844?org_id=721"
"63","721","4235181","11/14/2016","721","316","0","/game/index/4235181?org_id=721"
"64","721","4236087","11/15/2016","721","unknown","0","/game/index/4236087?org_id=721"
"65","721","4240926","11/20/2016","721","228","0","/game/index/4240926?org_id=721"
"66","721","4243649","11/22/2016","721","678","0","/game/index/4243649?org_id=721"
"67","721","4244820","11/25/2016","5","721","1","/game/index/4244820?org_id=721"
"68","721","4245494","11/26/2016","196","721","1","/game/index/4245494?org_id=196"
"69","721","4248836","11/30/2016","472","721","0","/game/index/4248836?org_id=472"
"70","721","4251001","12/03/2016","721","669","0","/game/index/4251001?org_id=721"
"71","721","4253224","12/07/2016","725","721","0","/game/index/4253224?org_id=725"
"72","721","4254792","12/10/2016","721","183","0","/game/index/4254792?org_id=721"
"73","721","4260437","12/19/2016","721","157","0","/game/index/4260437?org_id=721"
"74","721","4261560","12/22/2016","721","108","0","/game/index/4261560?org_id=721"
"75","721","4262322","12/28/2016","811","721","0","/game/index/4262322?org_id=811"
"76","721","4263517","12/31/2016","721","731","0","/game/index/4263517?org_id=721"
"77","721","4266517","01/07/2017","156","721","0","/game/index/4266517?org_id=156"
"78","721","4268807","01/11/2017","721","96","0","/game/index/4268807?org_id=721"
"79","721","4271090","01/14/2017","721","630","0","/game/index/4271090?org_id=721"
"80","721","4272341","01/18/2017","466","721","0","/game/index/4272341?org_id=466"
"81","721","4273913","01/21/2017","465","721","0","/game/index/4273913?org_id=465"
"82","721","4275218","01/24/2017","721","626","0","/game/index/4275218?org_id=721"
"83","721","4279364","02/01/2017","96","721","0","/game/index/4279364?org_id=96"
"84","721","4282038","02/04/2017","721","811","0","/game/index/4282038?org_id=811"
"85","721","4284161","02/08/2017","721","473","0","/game/index/4284161?org_id=721"
"86","721","4286640","02/11/2017","66","721","0","/game/index/4286640?org_id=66"
"87","721","4289848","02/15/2017","721","466","0","/game/index/4289848?org_id=721"
"88","721","4292114","02/18/2017","630","721","0","/game/index/4292114?org_id=630"
"89","721","4296623","02/22/2017","721","465","0","/game/index/4296623?org_id=721"
"90","721","4300214","02/25/2017","731","721","0","/game/index/4300214?org_id=731"
"91","721","4303921","03/01/2017","626","721","0","/game/index/4303921?org_id=626"
"92","721","4306586","03/04/2017","721","66","0","/game/index/4306586?org_id=721"
"93","721","4312529","03/08/2017","811","721","1","/game/index/4312529?org_id=811"
"94","721","4313422","03/09/2017","156","721","1","/game/index/4313422?org_id=156"
"95","5","4233733","11/12/2016","817","5","0","/game/index/4233733?org_id=817"
"96","5","4237603","11/17/2016","5","23","0","/game/index/4237603?org_id=23"
"97","5","4240855","11/20/2016","5","563","0","/game/index/4240855?org_id=5"
"98","5","4243953","11/22/2016","5","253","0","/game/index/4243953?org_id=5"
"99","5","4244820","11/25/2016","721","5","1","/game/index/4244820?org_id=721"
"100","5","4245644","11/26/2016","406","5","1","/game/index/4245644?org_id=406"
"101","5","4256577","11/30/2016","5","4","0","/game/index/4256577?org_id=4"
"102","5","4251019","12/03/2016","169","5","0","/game/index/4251019?org_id=169"
"103","5","4253481","12/07/2016","5","165","0","/game/index/4253481?org_id=5"
"104","5","4255335","12/10/2016","260","5","0","/game/index/4255335?org_id=260"
"105","5","4259364","12/17/2016","5","388","0","/game/index/4259364?org_id=5"
"106","5","4261390","12/21/2016","109","5","1","/game/index/4261390?org_id=109"
"107","5","4261974","12/22/2016","393","5","1","/game/index/4261974?org_id=393"
"108","5","4264788","01/03/2017","5","71","0","/game/index/4264788?org_id=5"
"109","5","4266141","01/06/2017","5","774","0","/game/index/4266141?org_id=774"
"110","5","4268178","01/10/2017","129","5","0","/game/index/4268178?org_id=129"
"111","5","4270212","01/14/2017","414","5","0","/game/index/4270212?org_id=414"
"112","5","4271782","01/17/2017","5","519","0","/game/index/4271782?org_id=5"
"113","5","4272954","01/20/2017","5","204","0","/game/index/4272954?org_id=5"
"114","5","4275171","01/24/2017","774","5","0","/game/index/4275171?org_id=774"
"115","5","4277593","01/28/2017","5","86","0","/game/index/4277593?org_id=86"
"116","5","4278806","01/31/2017","503","5","0","/game/index/4278806?org_id=503"
"117","5","4283542","02/04/2017","519","5","0","/game/index/4283542?org_id=519"
"118","5","4283135","02/07/2017","5","47","0","/game/index/4283135?org_id=5"
"119","5","4285050","02/10/2017","204","5","0","/game/index/4285050?org_id=204"
"120","5","4289172","02/14/2017","5","709","0","/game/index/4289172?org_id=5"
"121","5","4292697","02/17/2017","5","331","0","/game/index/4292697?org_id=5"
"122","5","4295876","02/21/2017","71","5","0","/game/index/4295876?org_id=71"
"123","5","4298290","02/24/2017","86","5","0","/game/index/4298290?org_id=86"
"124","5","4303399","02/28/2017","5","414","0","/game/index/4303399?org_id=5"
"125","5","4305544","03/03/2017","331","5","0","/game/index/4305544?org_id=331"
"126","5","4314669","03/09/2017","204","5","1","/game/index/4314669?org_id=5"
"127","5","4314667","03/10/2017","47","5","1","/game/index/4314667?org_id=5"
"128","5","4316026","03/11/2017","331","5","1","/game/index/4316026?org_id=331"
"129","5","unknown","03/15/2017","unknown","5","0","unknown"
"130","8","4232233","11/11/2016","8","149","0","/game/index/4232233?org_id=8"
"131","8","4235387","11/15/2016","8","175","0","/game/index/4235387?org_id=175"
"132","8","4238612","11/18/2016","8","47","0","/game/index/4238612?org_id=8"
"133","8","4242677","11/21/2016","735","8","1","/game/index/4242677?org_id=735"
"134","8","4244376","11/23/2016","609","8","1","/game/index/4244376?org_id=8"
"135","8","4247873","11/29/2016","8","48","0","/game/index/4247873?org_id=8"
"136","8","4249843","12/02/2016","703","8","0","/game/index/4249843?org_id=703"
"137","8","4255716","12/11/2016","529","8","0","/game/index/4255716?org_id=529"
"138","8","4258633","12/15/2016","8","10411","0","/game/index/4258633?org_id=8"
"139","8","4259896","12/18/2016","8","147","0","/game/index/4259896?org_id=8"
"140","8","4261435","12/21/2016","30","8","1","/game/index/4261435?org_id=8"
"141","8","4262612","12/29/2016","8","678","0","/game/index/4262612?org_id=8"
"142","8","4264789","01/03/2017","430","8","0","/game/index/4264789?org_id=430"
"143","8","4267207","01/07/2017","8","736","0","/game/index/4267207?org_id=8"
"144","8","4268299","01/10/2017","8","235","0","/game/index/4268299?org_id=8"
"145","8","4270653","01/14/2017","365","8","0","/game/index/4270653?org_id=365"
"146","8","4272259","01/18/2017","8","434","0","/game/index/4272259?org_id=8"
"147","8","4273659","01/21/2017","37","8","0","/game/index/4273659?org_id=37"
"148","8","4275846","01/25/2017","257","8","0","/game/index/4275846?org_id=257"
"149","8","4277688","01/28/2017","8","430","0","/game/index/4277688?org_id=8"
"150","8","4279415","02/01/2017","31","8","0","/game/index/4279415?org_id=31"
"151","8","4281308","02/04/2017","8","37","0","/game/index/4281308?org_id=8"
"152","8","4283181","02/07/2017","648","8","0","/game/index/4283181?org_id=648"
"153","8","4286988","02/11/2017","8","334","0","/game/index/4286988?org_id=8"
"154","8","4289904","02/15/2017","434","8","0","/game/index/4289904?org_id=434"
"155","8","4292019","02/18/2017","8","365","0","/game/index/4292019?org_id=8"
"156","8","4297168","02/23/2017","8","257","0","/game/index/4297168?org_id=8"
"157","8","4300413","02/25/2017","697","8","0","/game/index/4300413?org_id=697"
"158","8","4304681","03/01/2017","8","433","0","/game/index/4304681?org_id=8"
"159","8","4306036","03/04/2017","694","8","0","/game/index/4306036?org_id=694"
"160","8","4313386","03/09/2017","430","8","1","/game/index/4313386?org_id=8"
"161","8","4314069","03/10/2017","648","8","1","/game/index/4314069?org_id=648"
"162","8","4315754","03/11/2017","334","8","1","/game/index/4315754?org_id=334"
"163","8","unknown","03/14/2017","8","unknown","0","unknown"
"164","6","4232292","11/11/2016","669","6","0","/game/index/4232292?org_id=669"
"165","6","4264243","11/13/2016","434","6","0","/game/index/4264243?org_id=434"
"166","6","4237555","11/17/2016","692","6","0","/game/index/4237555?org_id=692"
"167","6","4242611","11/21/2016","664","6","0","/game/index/4242611?org_id=664"
"168","6","4245908","11/26/2016","454","6","0","/game/index/4245908?org_id=454"
"169","6","4247980","11/29/2016","9","6","0","/game/index/4247980?org_id=9"
"170","6","4251041","12/03/2016","6","692","0","/game/index/4251041?org_id=6"
"171","6","4254960","12/10/2016","716","6","0","/game/index/4254960?org_id=716"
"172","6","4258180","12/14/2016","254","6","0","/game/index/4258180?org_id=254"
"173","6","4261701","12/22/2016","71","6","0","/game/index/4261701?org_id=71"
"174","6","4262520","12/29/2016","774","6","0","/game/index/4262520?org_id=774"
"175","6","4264885","01/02/2017","6","314","0","/game/index/4264885?org_id=6"
"176","6","4265237","01/04/2017","6","261","0","/game/index/4265237?org_id=6"
"177","6","4266954","01/07/2017","432","6","0","/game/index/4266954?org_id=432"
"178","6","4267985","01/09/2017","2678","6","0","/game/index/4267985?org_id=2678"
"179","6","4270421","01/14/2017","6","7","0","/game/index/4270421?org_id=6"
"180","6","4274994","01/21/2017","6","665","0","/game/index/4274994?org_id=6"
"181","6","4274927","01/23/2017","6","17","0","/game/index/4274927?org_id=6"
"182","6","4277471","01/28/2017","553","6","0","/game/index/4277471?org_id=553"
"183","6","4278588","01/30/2017","699","6","0","/game/index/4278588?org_id=699"
"184","6","4281341","02/04/2017","6","432","0","/game/index/4281341?org_id=6"
"185","6","4282376","02/06/2017","6","2678","0","/game/index/4282376?org_id=6"
"186","6","4286733","02/11/2017","7","6","0","/game/index/4286733?org_id=7"
"187","6","4292451","02/18/2017","665","6","0","/game/index/4292451?org_id=665"
"188","6","4295382","02/20/2017","17","6","0","/game/index/4295382?org_id=17"
"189","6","4300088","02/25/2017","6","553","0","/game/index/4300088?org_id=6"
"190","6","4302708","02/27/2017","6","699","0","/game/index/4302708?org_id=6"
"191","6","4304532","03/02/2017","314","6","0","/game/index/4304532?org_id=314"
"192","6","4306842","03/04/2017","261","6","0","/game/index/4306842?org_id=261"
"193","7","4233427","11/12/2016","772","7","0","/game/index/4233427?org_id=772"
"194","7","4235175","11/14/2016","698","7","0","/game/index/4235175?org_id=698"
"195","7","4236822","11/16/2016","366","7","0","/game/index/4236822?org_id=366"
"196","7","4243259","11/22/2016","1157","7","0","/game/index/4243259?org_id=1157"
"197","7","4244735","11/25/2016","501","7","1","/game/index/4244735?org_id=7"
"198","7","4268108","11/26/2016","97","7","1","/game/index/4268108?org_id=97"
"199","7","4247843","11/29/2016","7","315","0","/game/index/4247843?org_id=7"
"200","7","4251730","12/04/2016","716","7","0","/game/index/4251730?org_id=716"
"201","7","4256803","12/12/2016","626","7","0","/game/index/4256803?org_id=626"
"202","7","4258369","12/14/2016","691","7","0","/game/index/4258369?org_id=691"
"203","7","4261579","12/22/2016","47","7","0","/game/index/4261579?org_id=47"
"204","7","4262574","12/29/2016","7","237","0","/game/index/4262574?org_id=7"
"205","7","4264257","01/02/2017","7","261","0","/game/index/4264257?org_id=7"
"206","7","4265251","01/04/2017","7","314","0","/game/index/4265251?org_id=7"
"207","7","4267074","01/07/2017","2678","7","0","/game/index/4267074?org_id=2678"
"208","7","4268026","01/09/2017","432","7","0","/game/index/4268026?org_id=432"
"209","7","4270421","01/14/2017","6","7","0","/game/index/4270421?org_id=6"
"210","7","4273902","01/21/2017","7","17","0","/game/index/4273902?org_id=7"
"211","7","4274933","01/23/2017","7","665","0","/game/index/4274933?org_id=7"
"212","7","4277701","01/28/2017","699","7","0","/game/index/4277701?org_id=699"
"213","7","4278587","01/30/2017","553","7","0","/game/index/4278587?org_id=553"
"214","7","4281094","02/04/2017","7","2678","0","/game/index/4281094?org_id=7"
"215","7","4282392","02/06/2017","7","432","0","/game/index/4282392?org_id=7"
"216","7","4286733","02/11/2017","7","6","0","/game/index/4286733?org_id=7"
"217","7","4292257","02/18/2017","17","7","0","/game/index/4292257?org_id=17"
"218","7","4295282","02/20/2017","665","7","0","/game/index/4295282?org_id=665"
"219","7","4299914","02/25/2017","7","699","0","/game/index/4299914?org_id=7"
"220","7","4302730","02/27/2017","7","553","0","/game/index/4302730?org_id=7"
"221","7","4304553","03/02/2017","261","7","0","/game/index/4304553?org_id=261"
"222","7","4307570","03/04/2017","314","7","0","/game/index/4307570?org_id=314"
"223","7","4311248","03/07/2017","699","7","0","/game/index/4311248?org_id=699"
"224","14","4232275","11/11/2016","539","14","0","/game/index/4232275?org_id=539"
"225","14","4235133","11/14/2016","140","14","0","/game/index/4235133?org_id=140"
"226","14","4236942","11/16/2016","14","526","0","/game/index/4236942?org_id=14"
"227","14","4240119","11/19/2016","1104","14","0","/game/index/4240119?org_id=1104"
"228","14","4240839","11/20/2016","80","14","0","/game/index/4240839?org_id=80"
"229","14","4246387","11/27/2016","14","639","0","/game/index/4246387?org_id=14"
"230","14","4248449","11/30/2016","14","285","0","/game/index/4248449?org_id=14"
"231","14","4251327","12/03/2016","813","14","0","/game/index/4251327?org_id=813"
"232","14","4253194","12/07/2016","14","386","0","/game/index/4253194?org_id=14"
"233","14","4254754","12/10/2016","153","14","0","/game/index/4254754?org_id=153"
"234","14","4256775","12/12/2016","116","14","0","/game/index/4256775?org_id=116"
"235","14","4259343","12/17/2016","14","599","0","/game/index/4259343?org_id=14"
"236","14","4260871","12/20/2016","663","14","0","/game/index/4260871?org_id=663"
"237","14","4263197","12/30/2016","158","14","0","/game/index/4263197?org_id=158"
"238","14","4264103","01/02/2017","14","167","0","/game/index/4264103?org_id=14"
"239","14","4265552","01/05/2017","368","14","0","/game/index/4265552?org_id=368"
"240","14","4267535","01/08/2017","683","14","0","/game/index/4267535?org_id=683"
"241","14","4268758","01/11/2017","14","469","0","/game/index/4268758?org_id=14"
"242","14","4271159","01/16/2017","391","14","0","/game/index/4271159?org_id=391"
"243","14","4272617","01/19/2017","14","62","0","/game/index/4272617?org_id=14"
"244","14","4274704","01/22/2017","14","380","0","/game/index/4274704?org_id=14"
"245","14","4275628","01/25/2017","14","738","0","/game/index/4275628?org_id=738"
"246","14","4277504","01/28/2017","272","14","0","/game/index/4277504?org_id=272"
"247","14","4279251","02/01/2017","14","368","0","/game/index/4279251?org_id=14"
"248","14","4281203","02/04/2017","14","683","0","/game/index/4281203?org_id=14"
"249","14","4282328","02/06/2017","469","14","0","/game/index/4282328?org_id=469"
"250","14","4284740","02/09/2017","62","14","0","/game/index/4284740?org_id=62"
"251","14","4289636","02/15/2017","14","391","0","/game/index/4289636?org_id=391"
"252","14","4293280","02/19/2017","380","14","0","/game/index/4293280?org_id=380"
"253","14","4296437","02/22/2017","738","14","0","/game/index/4296437?org_id=738"
"254","14","4300141","02/25/2017","14","272","0","/game/index/4300141?org_id=14"
"255","14","4303861","03/01/2017","14","272","0","/game/index/4303861?org_id=14"
"256","14","4310272","03/06/2017","683","14","0","/game/index/4310272?org_id=683"
"257","14","4315221","03/11/2017","738","14","0","/game/index/4315221?org_id=738"
"258","14","unknown","03/16/2017","14","unknown","0","unknown"
"259","17","4232026","11/11/2016","371","17","0","/game/index/4232026?org_id=371"
"260","17","4235281","11/14/2016","219","17","0","/game/index/4235281?org_id=219"
"261","17","4238436","11/18/2016","17","unknown","0","/game/index/4238436?org_id=17"
"262","17","4243472","11/22/2016","17","unknown","0","/game/index/4243472?org_id=17"
"263","17","4246078","11/27/2016","156","17","0","/game/index/4246078?org_id=156"
"264","17","4248795","11/30/2016","629","17","0","/game/index/4248795?org_id=629"
"265","17","4253900","12/03/2016","107","17","0","/game/index/4253900?org_id=107"
"266","17","4252040","12/05/2016","366","17","0","/game/index/4252040?org_id=366"
"267","17","4261110","12/18/2016","255","17","0","/game/index/4261110?org_id=255"
"268","17","4260883","12/20/2016","1104","17","0","/game/index/4260883?org_id=1104"
"269","17","4261750","12/22/2016","17","586","0","/game/index/4261750?org_id=17"
"270","17","4264233","01/02/2017","17","699","0","/game/index/4264233?org_id=17"
"271","17","4303489","01/04/2017","17","553","0","/game/index/4303489?org_id=17"
"272","17","4267988","01/09/2017","261","17","0","/game/index/4267988?org_id=261"
"273","17","4269340","01/11/2017","314","17","0","/game/index/4269340?org_id=314"
"274","17","4270680","01/14/2017","17","432","0","/game/index/4270680?org_id=17"
"275","17","4271310","01/16/2017","17","2678","0","/game/index/4271310?org_id=17"
"276","17","4273902","01/21/2017","7","17","0","/game/index/4273902?org_id=7"
"277","17","4274927","01/23/2017","6","17","0","/game/index/4274927?org_id=6"
"278","17","4277465","01/28/2017","17","665","0","/game/index/4277465?org_id=17"
"279","17","4281360","02/04/2017","17","314","0","/game/index/4281360?org_id=17"
"280","17","4282446","02/06/2017","17","261","0","/game/index/4282446?org_id=17"
"281","17","4286502","02/11/2017","432","17","0","/game/index/4286502?org_id=432"
"282","17","4288626","02/13/2017","2678","17","0","/game/index/4288626?org_id=2678"
"283","17","4292257","02/18/2017","17","7","0","/game/index/4292257?org_id=17"
"284","17","4295382","02/20/2017","17","6","0","/game/index/4295382?org_id=17"
"285","17","4299892","02/25/2017","665","17","0","/game/index/4299892?org_id=665"
"286","17","4304540","03/02/2017","699","17","0","/game/index/4304540?org_id=699"
"287","17","4307058","03/04/2017","553","17","0","/game/index/4307058?org_id=553"
"288","17","4311124","03/07/2017","17","432","0","/game/index/4311124?org_id=17"
"289","17","4314599","03/10/2017","665","17","0","/game/index/4314599?org_id=17"
"290","17","4315959","03/11/2017","699","17","0","/game/index/4315959?org_id=699"
"291","23","4232248","11/11/2016","392","23","0","/game/index/4232248?org_id=392"
"292","23","4235165","11/14/2016","697","23","0","/game/index/4235165?org_id=23"
"293","23","4237603","11/17/2016","5","23","0","/game/index/4237603?org_id=23"
"294","23","4243951","11/22/2016","23","748","0","/game/index/4243951?org_id=23"
"295","23","4245235","11/26/2016","23","600","0","/game/index/4245235?org_id=600"
"296","23","4247913","11/29/2016","23","771","0","/game/index/4247913?org_id=23"
"297","23","4252116","12/03/2016","290","23","0","/game/index/4252116?org_id=290"
"298","23","4252726","12/06/2016","23","469","0","/game/index/4252726?org_id=23"
"299","23","4254864","12/10/2016","23","817","0","/game/index/4254864?org_id=23"
"300","23","4260519","12/19/2016","23","393","0","/game/index/4260519?org_id=23"
"301","23","4261254","12/21/2016","739","23","0","/game/index/4261254?org_id=739"
"302","23","4263181","12/30/2016","23","369","0","/game/index/4263181?org_id=23"
"303","23","4264029","01/02/2017","153","23","0","/game/index/4264029?org_id=153"
"304","23","4266222","01/05/2017","23","83","0","/game/index/4266222?org_id=23"
"305","23","4267297","01/08/2017","352","23","0","/game/index/4267297?org_id=352"
"306","23","4268604","01/11/2017","68","23","0","/game/index/4268604?org_id=68"
"307","23","4270696","01/14/2017","23","725","0","/game/index/4270696?org_id=23"
"308","23","4272104","01/18/2017","23","342","0","/game/index/4272104?org_id=23"
"309","23","4274901","01/23/2017","285","23","0","/game/index/4274901?org_id=285"
"310","23","4275680","01/25/2017","23","726","0","/game/index/4275680?org_id=23"
"311","23","4277898","01/29/2017","23","153","0","/game/index/4277898?org_id=23"
"312","23","4279045","02/01/2017","83","23","0","/game/index/4279045?org_id=83"
"313","23","4282037","02/04/2017","23","352","0","/game/index/4282037?org_id=23"
"314","23","4284281","02/08/2017","23","68","0","/game/index/4284281?org_id=23"
"315","23","4285978","02/11/2017","725","23","0","/game/index/4285978?org_id=725"
"316","23","4289612","02/15/2017","342","23","0","/game/index/4289612?org_id=23"
"317","23","4294652","02/19/2017","23","285","0","/game/index/4294652?org_id=23"
"318","23","4296427","02/22/2017","726","23","0","/game/index/4296427?org_id=726"
"319","23","4298671","02/25/2017","369","23","0","/game/index/4298671?org_id=369"
"320","23","4303141","02/28/2017","725","23","0","/game/index/4303141?org_id=725"
"321","27","4233428","11/12/2016","173","27","0","/game/index/4233428?org_id=173"
"322","27","4236101","11/15/2016","694","27","0","/game/index/4236101?org_id=694"
"323","27","4237470","11/17/2016","27","unknown","0","/game/index/4237470?org_id=27"
"324","27","4244122","11/23/2016","272","27","0","/game/index/4244122?org_id=272"
"325","27","4245047","11/26/2016","193","27","0","/game/index/4245047?org_id=193"
"326","27","4247189","11/28/2016","458","27","0","/game/index/4247189?org_id=458"
"327","27","4250392","12/03/2016","27","769","0","/game/index/4250392?org_id=27"
"328","27","4255623","12/11/2016","27","unknown","0","/game/index/4255623?org_id=27"
"329","27","4258598","12/15/2016","490","27","0","/game/index/4258598?org_id=490"
"330","27","4258931","12/17/2016","27","317","0","/game/index/4258931?org_id=27"
"331","27","4261339","12/21/2016","27","270","0","/game/index/4261339?org_id=27"
"332","27","4263684","12/31/2016","670","27","0","/game/index/4263684?org_id=670"
"333","27","4264209","01/02/2017","702","27","0","/game/index/4264209?org_id=702"
"334","27","4266753","01/07/2017","27","32","0","/game/index/4266753?org_id=27"
"335","27","4268100","01/09/2017","27","30","0","/game/index/4268100?org_id=27"
"336","27","4284263","01/14/2017","149","27","0","/game/index/4284263?org_id=149"
"337","27","4273814","01/21/2017","253","27","0","/game/index/4273814?org_id=253"
"338","27","4274899","01/23/2017","254","27","0","/game/index/4274899?org_id=254"
"339","27","4277213","01/28/2017","27","702","0","/game/index/4277213?org_id=27"
"340","27","4278618","01/30/2017","27","670","0","/game/index/4278618?org_id=27"
"341","27","4281280","02/04/2017","30","27","0","/game/index/4281280?org_id=30"
"342","27","4282386","02/06/2017","32","27","0","/game/index/4282386?org_id=32"
"343","27","4286123","02/11/2017","27","254","0","/game/index/4286123?org_id=27"
"344","27","4288586","02/13/2017","27","253","0","/game/index/4288586?org_id=27"
"345","27","4292526","02/18/2017","646","27","0","/game/index/4292526?org_id=646"
"346","27","4295265","02/20/2017","716","27","0","/game/index/4295265?org_id=716"
"347","27","4303398","02/25/2017","27","498","0","/game/index/4303398?org_id=27"
"348","27","4302512","02/27/2017","27","671","0","/game/index/4302512?org_id=27"
"349","27","4306599","03/04/2017","27","149","0","/game/index/4306599?org_id=27"
"350","27","4312330","03/08/2017","716","27","1","/game/index/4312330?org_id=716"
"351","29","4232212","11/11/2016","416","29","1","/game/index/4232212?org_id=29"
"352","29","4235918","11/15/2016","29","94","0","/game/index/4235918?org_id=29"
"353","29","4238586","11/18/2016","29","590","0","/game/index/4238586?org_id=29"
"354","29","4242660","11/21/2016","29","502","0","/game/index/4242660?org_id=29"
"355","29","4244517","11/24/2016","631","29","1","/game/index/4244517?org_id=29"
"356","29","4244977","11/25/2016","87","29","1","/game/index/4244977?org_id=87"
"357","29","4248810","11/30/2016","29","699","0","/game/index/4248810?org_id=29"
"358","29","4250726","12/03/2016","260","29","1","/game/index/4250726?org_id=29"
"359","29","4252754","12/06/2016","29","109","0","/game/index/4252754?org_id=109"
"360","29","4254825","12/10/2016","434","29","0","/game/index/4254825?org_id=434"
"361","29","4258294","12/14/2016","29","1104","0","/game/index/4258294?org_id=29"
"362","29","4258904","12/17/2016","697","29","1","/game/index/4258904?org_id=697"
"363","29","4260891","12/20/2016","29","473","0","/game/index/4260891?org_id=29"
"364","29","4263266","12/30/2016","107","29","0","/game/index/4263266?org_id=107"
